Country,Position,Track Name,Artist,Streams,URL
vietnam,69,Nham Mat Thay Mua He OST - Original,Nguyen Ha,5366,https://open.spotify.com/track/3Sg9sJ1VxG91hvcRFrVuH7
vietnam,70,Boy With Luv (feat. Halsey),BTS,5296,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
vietnam,71,Em Moi La Nguoi Yeu Anh - Original,MIN,5246,https://open.spotify.com/track/1oYIlcL9qhSRbqfKJJUamm
vietnam,72,ĐÃ TỪNG LÀ,Vũ.,5185,https://open.spotify.com/track/43OkLcIBJxhuIvyxY6Fqiu
vietnam,73,Phố Không Em,Thái Đinh,5129,https://open.spotify.com/track/3WkvZbY9jVVIfBGhrcnVAL
vietnam,74,"thank u, next",Ariana Grande,5087,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
vietnam,75,Lose Somebody,Kygo,5071,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
vietnam,76,Secret Story of the Swan,IZ*ONE,5035,https://open.spotify.com/track/3FARQP8fA49bSsTWjNyWmY
vietnam,77,De Mi Noi Cho Ma Nghe,Hoang Thuy Linh,5021,https://open.spotify.com/track/5mBWIm9EGnhZRYBYgAS72m
vietnam,78,Falling,Trevor Daniel,4966,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
vietnam,79,no song without you,HONNE,4867,https://open.spotify.com/track/3KKUf8F2hktFscLgbH4YwR
vietnam,80,ON,BTS,4846,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
vietnam,81,Có Người,Vu Cat Tuong,4844,https://open.spotify.com/track/5pf3f5rhtUnZ1PeTcHKVdz
vietnam,82,Tình Đắng Như Ly Cà Phê,Ngơ,4822,https://open.spotify.com/track/5kRTXjVcdAHNCCbiUtJZTR
vietnam,83,Cũng Đành Thôi,Đức Phúc,4795,https://open.spotify.com/track/12HaeiaS5UJgoxvnLgU5ro
vietnam,84,Ngày Mai Em Đi,Lê Hiếu,4657,https://open.spotify.com/track/0ZP4bO2ywAv44HiEzzHaq5
vietnam,85,Bad Liar,Imagine Dragons,4570,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
vietnam,86,Psycho,Red Velvet,4564,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
vietnam,87,Đâu Cần Một Bài Ca Tình Yêu,Tien Tien,4537,https://open.spotify.com/track/3ckraK42KnTt0Mk0b8pmA2
vietnam,88,ROXANNE,Arizona Zervas,4502,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
vietnam,89,Supalonely,BENEE,4294,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
vietnam,90,Dancing With Your Ghost,Sasha Sloan,4289,https://open.spotify.com/track/1TQXIltqoZ5XXyfCbAeSQQ
vietnam,91,Bùa Yêu,Bich Phuong,4282,https://open.spotify.com/track/1ZrADntHAYV84R2y1Op3Eg
vietnam,92,Lily,Alan Walker,4245,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
vietnam,93,Người Ta Có Thương Mình Đâu,Truc Nhan,4228,https://open.spotify.com/track/6A1Fp35pdTxUD5mb5BpjJE
vietnam,94,Thuong Em La Dieu Anh Khong The Ngo,Noo Phước Thịnh,4222,https://open.spotify.com/track/2gT5LL3uRANxvvmDxaULbQ
vietnam,95,Hai Triệu Năm,Đen,4210,https://open.spotify.com/track/2qnnREp8mFVipaEoUlw9ya
vietnam,96,Girls Like You (feat. Cardi B),Maroon 5,4207,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
vietnam,97,On My Way,Alan Walker,4196,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
vietnam,98,Cảm Ơn Và Xin Lỗi,Chillies,4179,https://open.spotify.com/track/7wHBNIBO353lf9aVvmUydT
vietnam,99,Trampoline (with ZAYN),SHAED,4141,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
vietnam,100,Black Swan,BTS,4127,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
vietnam,101,Đông Kiếm Em,Vũ.,4121,https://open.spotify.com/track/0B1ZnYwYefkNhZeE8ZQpv5
vietnam,102,Kill This Love,BLACKPINK,4043,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
vietnam,103,Làm Gì Phải Hốt,JustaTee,4042,https://open.spotify.com/track/2FWBdovgRvBSzA1JESUe0D
vietnam,104,I'm Still Loving You,Noo Phước Thịnh,4041,https://open.spotify.com/track/7vJyCz6Q8AE13xfPo6iQAz
vietnam,105,SOLO,JENNIE,4025,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
