Country,Position,Track Name,Artist,Streams,URL
global,104,Robbery,Juice WRLD,835262,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
global,105,Ballin' (with Roddy Ricch),Mustard,832736,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
global,106,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,828496,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
global,107,VACATION,Tyga,824847,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK
global,108,when the party's over,Billie Eilish,824123,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
global,109,This City,Sam Fischer,819935,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
global,110,Falling,Harry Styles,818662,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
global,111,"10,000 Hours (with Justin Bieber)",Dan + Shay,810301,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
global,112,La Difícil,Bad Bunny,806411,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
global,113,PAM,Justin Quiles,804052,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
global,114,Shape of You,Ed Sheeran,800767,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
global,115,El Efecto,Rauw Alejandro,796677,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
global,116,Happier,Marshmello,796037,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
global,117,Say You Won't Let Go,James Arthur,783933,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
global,118,Morado,J Balvin,783381,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
global,119,OUT WEST (feat. Young Thug),JACKBOYS,773198,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
global,120,Ignorantes,Bad Bunny,771219,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
global,121,Ich weiß nicht mal wie sie heißt,Capital Bra,765586,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA
global,122,Perfect,Ed Sheeran,762267,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
global,123,Ransom,Lil Tecca,760992,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
global,124,Bohemian Rhapsody - 2011 Mix,Queen,758746,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
global,125,We Paid (feat. 42 Dugg),Lil Baby,751756,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
global,126,Daisies,Katy Perry,749758,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
global,127,Salt,Ava Max,747783,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
global,128,Yummy,Justin Bieber,743981,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
global,129,Myron,Lil Uzi Vert,738567,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
global,130,High Fashion (feat. Mustard),Roddy Ricch,738357,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
global,131,Diosa,Myke Towers,737961,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
global,132,Stunnin' (feat. Harm Franklin),Curtis Waters,736107,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
global,133,Without Me,Halsey,730203,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
global,134,Goodbyes (feat. Young Thug),Post Malone,724446,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
global,135,Bandit (with YoungBoy Never Broke Again),Juice WRLD,719874,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
global,136,Emotionally Scarred,Lil Baby,719491,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
global,137,China,Anuel AA,710784,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
global,138,It's You,Ali Gatie,701283,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
global,139,Dior,Pop Smoke,699869,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
global,140,Youngblood,5 Seconds of Summer,698053,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
global,141,Airwaves,Pashanim,694959,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
global,142,Si Veo a Tu Mamá,Bad Bunny,693817,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
global,143,The Less I Know The Better,Tame Impala,693078,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
global,144,Moonlight,XXXTENTACION,692791,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
global,145,Djomb - Bien ou quoi,Bosh,686645,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
global,146,Jangueo,Alex Rose,686612,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
global,147,All of Me,John Legend,685677,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
global,148,Bruises,Lewis Capaldi,684505,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
global,149,Sweet but Psycho,Ava Max,683804,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
