Country,Position,Track Name,Artist,Streams,URL
us,190,Body Like A Back Road,Sam Hunt,205553,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY
us,191,Baby (Lil Baby feat. DaBaby),Quality Control,205009,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
us,192,Lights Up,Harry Styles,204543,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
us,193,Tequila,Dan + Shay,204350,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
us,194,Speechless,Dan + Shay,203496,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
us,195,Youngblood,5 Seconds of Summer,202872,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
us,196,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,202824,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
us,197,Eastside (with Halsey & Khalid),benny blanco,202222,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
us,198,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,201837,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
us,199,I Like Me Better,Lauv,201225,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
us,200,Riot,Lil Skies,200361,https://open.spotify.com/track/3U3STxSn8EgiwtbgG7g6k1
