Country,Position,Track Name,Artist,Streams,URL
south africa,129,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2008,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
south africa,130,ocean eyes,Billie Eilish,2003,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
south africa,131,Price to Pay,Miss Pru DJ,2002,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
south africa,132,3 Nights,Dominic Fike,1985,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
south africa,133,The Blessing (Live),Elevation Worship,1972,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
south africa,134,Savage,Megan Thee Stallion,1966,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
south africa,135,"fuck, i'm lonely (with Anne-Marie)",Lauv,1944,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
south africa,136,Let You Down,NF,1943,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
south africa,137,Hate Me (with Juice WRLD),Ellie Goulding,1942,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
south africa,138,No Idea,Don Toliver,1938,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
south africa,139,Yummy,Justin Bieber,1936,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
south africa,140,Don't Stop Believin',Journey,1924,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
south africa,141,IDK You Yet,Alexander 23,1916,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
south africa,142,The Middle,Zedd,1914,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
south africa,143,Rescue Me,OneRepublic,1912,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
south africa,144,This City,Sam Fischer,1894,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
south africa,145,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,1893,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
south africa,146,All of Me,John Legend,1893,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
south africa,147,Scars To Your Beautiful,Alessia Cara,1893,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
south africa,148,Into Ingawe,Sun-El Musician,1889,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
south africa,149,Nights Like This (feat. Ty Dolla $ign),Kehlani,1889,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
south africa,150,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1889,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
south africa,151,Wow.,Post Malone,1885,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
south africa,152,Let Me Love You,Mario,1885,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
south africa,153,The London (feat. J. Cole & Travis Scott),Young Thug,1882,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
south africa,154,Old Town Road - Remix,Lil Nas X,1874,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
south africa,155,Perfect,Ed Sheeran,1863,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
south africa,156,You should be sad,Halsey,1858,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
south africa,157,Pain 1993 (with Playboi Carti),Drake,1849,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
south africa,158,SOS (feat. Aloe Blacc),Avicii,1847,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
south africa,159,Moonlight,XXXTENTACION,1837,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
south africa,160,Never Seen the Rain,Tones And I,1834,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
south africa,161,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,1828,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
south africa,162,When I See U,Fantasia,1819,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
south africa,163,It's You,Ali Gatie,1814,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
south africa,164,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1806,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
south africa,165,Into You (feat. Tamia) - Main Mix,Fabolous,1806,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
south africa,166,Piece Of Your Heart,MEDUZA,1806,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
south africa,167,My Oh My (feat. DaBaby),Camila Cabello,1805,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
