Country,Position,Track Name,Artist,Streams,URL
switzerland,59,Stuck with U (with Justin Bieber),Ariana Grande,11572,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
switzerland,60,Dmp,Capital T,11435,https://open.spotify.com/track/588jFoUIeOZX1BcWvozBOd
switzerland,61,FLY,KC Rebell,11417,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
switzerland,62,Don't Rush (feat. Headie One),Young T & Bugsey,11414,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
switzerland,63,Señorita,Shawn Mendes,11257,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
switzerland,64,Life Is Good (feat. Drake),Future,11226,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
switzerland,65,Grand bain,Dadju,11107,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
switzerland,66,Italia,Jul,10992,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
switzerland,67,In Your Eyes,The Weeknd,10800,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
switzerland,68,Some Say,Nea,10568,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
switzerland,69,Falling,Trevor Daniel,10530,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
switzerland,70,7 Stunden,LEA,10412,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
switzerland,71,Cooler Than Me,Lucky Luke,10090,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
switzerland,72,Memories,Maroon 5,10042,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
switzerland,73,Anissa,Wejdene,9969,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
switzerland,74,Rojo,J Balvin,9856,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
switzerland,75,DAS RENNEN,RIN,9814,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ
switzerland,76,Shallow,Lady Gaga,9655,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
switzerland,77,Some Say - Felix Jaehn Remix,Nea,9634,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
switzerland,78,Be Kind (with Halsey),Marshmello,9411,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
switzerland,79,Kaioken (feat. Tory Lanez),Farid Bang,9359,https://open.spotify.com/track/58slk34NrSRuQvCxwrpweS
switzerland,80,Dior,Pop Smoke,9294,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
switzerland,81,Intentions (feat. Quavo),Justin Bieber,9153,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
switzerland,82,Say So,Doja Cat,9104,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
switzerland,83,110,Capital Bra,9033,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
switzerland,84,Sonne,Kontra K,9015,https://open.spotify.com/track/2aVza5KlpqG1LXcdBNn6R3
switzerland,85,Snowbunny,badmómzjay,8896,https://open.spotify.com/track/3037SYUA7xO7LGLQbl1DjA
switzerland,86,10K,Bolémvn,8826,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
switzerland,87,Übermorgen,Mark Forster,8825,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
switzerland,88,Circles,Post Malone,8819,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
switzerland,89,Lose Control,MEDUZA,8759,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
switzerland,90,FEEL THE BEAT,Black Eyed Peas,8722,https://open.spotify.com/track/2nfFzgqp18tzFWrUCxFHpo
